Quelle est la différence fondamentale entre le but de la guerre cyber et celui de la guerre cognitive ?,"Pour la guerre cyber, l'effet cognitif est une conséquence, tandis que pour la guerre cognitive, il est le but de l'action."
Dans quel domaine la guerre cyber opère-t-elle principalement ?,"Elle opère dans le domaine technique, visant la déstabilisation d'infrastructures vitales ou stratégiques."
Quel est le principal domaine d'action de la guerre cognitive ?,"Elle opère dans le domaine humain, visant à déstabiliser des populations ou des personnes-clés."
"Qu'est-ce que la ""Military Brain Science"" (MBS) selon Jin et al. (2018) ?","C'est une science innovante visant à surveiller, protéger, lutter contre, réparer, et améliorer le cerveau à des fins militaires."
En quoi la guerre cognitive se distingue-t-elle de la Military Brain Science (MBS) concernant ses cibles ?,"La MBS est centrée sur le cerveau du militaire, alors que la guerre cognitive peut concerner n'importe quel individu (civil, dirigeant, militaire) ou groupe."
Quelle est la caractéristique de la guerre cognitive en termes d'acteurs ?,"Elle peut être menée par de petits groupes d'acteurs, voire des individus isolés, contre des cibles situées partout dans le monde."
"Selon le ministère de la Défense chinois, quelle tactique de manipulation sur les réseaux sociaux vise à saturer l'espace informationnel avec un seul récit dominant ?","La coupure de l’opinion publique, en utilisant des bots, l'automatisation et l'IA."
"Quelle tactique de manipulation sur les réseaux sociaux, identifiée par la Chine, utilise des trolls et des récits biaisés pour propager une vision du monde spécifique ?",La compétition discursive.
"Le blocage de l'information, une tactique de guerre cognitive, implique l'utilisation d'attaques _____ pour empêcher l'adversaire de diffuser ses propres informations.",cyber
Comment les failles cognitives humaines peuvent-elles être instrumentalisées dans des stratégies offensives de guerre cognitive ?,"Un agresseur peut utiliser des informations cadrées pour déclencher des raccourcis de pensée, détourner l'attention ou susciter des réactions émotionnelles."
Quels sont les quatre facteurs identifiés comme les plus influents pour augmenter l'impact persuasif d'un message textuel ?,"La présence de détails, d’exemples, de sources et de répétitions."
"Selon l'étude, quel profil de participant accorde plus de confiance à la présence de chiffres dans un message ?",Les participants les plus sensibles à la désinformation.
Quel est le nom de la loi américaine de 1977 visant à lutter contre la corruption d'agents publics étrangers ?,Le Foreign Corrupt Practices Act (FCPA).
Quelle loi américaine de 1977 permet au président d'agir unilatéralement contre un pays en cas d'urgence nationale par des mesures coercitives économiques ?,L'International Emergency Powers Act (IEEPA).
"Quel est le principe du multilatéralisme ""coercitif"" mis en place par les États-Unis lors de la création de l'ONU ?",Assurer qu'aucune coercition contre les États-Unis ne soit possible grâce au droit de veto des cinq membres permanents du Conseil de sécurité.
Quel était le principal objectif des Accords de Bretton Woods en 1944 ?,Établir un nouveau système financier international où le dollar américain devenait la seule monnaie convertible en or.
Comment les États-Unis ont-ils utilisé le Plan Marshall pour façonner le terrain de jeu économique après la Seconde Guerre mondiale ?,En conditionnant l'aide à l'achat de produits américains et à l'adoption de standards et méthodes de production américains.
Quel traité de 1946 a établi le réseau de renseignement mondial connu sous le nom d'Échelon ?,Le traité Royaume-Uni / États-Unis (UKUSA).
"Quelle agence américaine, dirigée par le Département du Commerce, soutient les entreprises américaines pour l'acquisition de contrats publics à l'étranger ?",L'Advocacy Center.
Quelle est la définition de la norme en tant qu'arme stratégique de la guerre économique ?,C'est une action offensive d'encerclement cognitif visant à façonner et produire de nouveaux standards internationaux pour des marchés donnés.
"Qu'est-ce que le ""lawfare"" dans le contexte de la Revue nationale stratégique 2025 ?","C'est l'arsenalisation du droit, une des cinq priorités dans la lutte contre les stratégies hybrides."
"Dans le jargon des Alternate Reality Games (ARG), que signifie l'acronyme TINAG ?",This Is Not a Game (Ceci n'est pas un jeu).
Pourquoi les ARG récents se sont-ils éloignés de l'esthétique stricte du TINAG ?,Car elle est considérée comme un risque de responsabilité et a une efficacité limitée comme dispositif narratif.
"Concept : Alternate Reality Game (ARG) ""sérieux""","Un ARG conçu pour aborder et potentiellement résoudre des problèmes du monde réel, comme une pénurie de pétrole ou une crise humanitaire."
Quel est l'objectif de la Revue nationale stratégique (RNS) 2025 de la France ?,Fixer le cadre des ambitions françaises en matière de défense et de sécurité nationale à l'horizon 2030.
Quelle nation est identifiée par la RNS 2025 comme menaçant le plus directement les intérêts français et la stabilité européenne ?,La Russie.
"Quel est l'objectif stratégique de la Chine à l'horizon 2050, selon la RNS 2025 ?",Dépasser les États-Unis comme première puissance mondiale.
Comment la France définit-elle le périmètre de ses intérêts vitaux liés à la dissuasion nucléaire ?,Leur périmètre est délibérément ambigu et laissé à la seule appréciation du Président de la République.
Qu'est-ce qu'une attaque par la chaîne d'approvisionnement (supply chain attack) en cybersécurité ?,"Une attaque qui compromet indirectement des organisations cibles en passant par un de leurs fournisseurs, logiciels ou équipements communs."
"Quelle mauvaise pratique de configuration d'Active Directory, appelée _____, permet à un attaquant d'obtenir le mot de passe d'un compte de service par force brute ?",Kerberoasting
"Selon le rapport ANSSI 2024, quel secteur est intensément ciblé à des fins d'espionnage ?",Le secteur des télécommunications.
"Quel groupe de cybercriminels (MOA) réputé russe, également connu sous le nom d'APT44, a ciblé les infrastructures énergétiques en Ukraine ?",Sandworm.
"Dans le contexte de la sécurité des systèmes d'information, quelle est la conséquence d'une exposition trop fréquente des interfaces d'administration sur Internet ?","Elle augmente la surface d'attaque et facilite les intrusions, car ces interfaces deviennent des cibles privilégiées."
"Qu'est-ce que le principe de ""réciprocité"" dans la politique européenne vis-à-vis de la Chine ?","C'est le mot d'ordre visant à exiger un traitement juste et équivalent pour les entreprises européennes en Chine, notamment face aux entreprises d'État."
"Quel est l'objectif de la France en matière de collaboration scientifique et technologique (STI) avec la Chine, dans un esprit d'autonomie stratégique ?",Conduire la collaboration de manière à ce qu'elle serve l'intérêt collectif européen à long terme.
Quelle est la base juridique principale de la compétence extraterritoriale du droit américain ?,"La ""théorie des effets"", qui inclut des faits survenus à l'étranger ayant des effets sur le sol national."
Pourquoi la loi américaine FCPA dépasse-t-elle les termes de la convention de l'OCDE sur la corruption ?,Car elle peut sanctionner des entreprises étrangères pour des faits de corruption sans aucun élément de l'infraction rattaché au territoire ou à des personnes américains.
"Quel est le but de la loi dite ""de blocage"" proposée en France en réponse à l'extraterritorialité américaine ?",Empêcher ou limiter la communication d'informations économiques sensibles à des autorités étrangères dans le cadre de procédures judiciaires.
"Quel était l'objectif de l'accord ""Blum-Byrnes"" signé en 1946 entre la France et les États-Unis ?",Libéraliser l'ouverture du marché français aux productions cinématographiques américaines en échange d'une aide financière.
Comment le couple cinéma américain-CIA a-t-il collaboré dès la Seconde Guerre mondiale ?,"Pour promouvoir l'image du soldat américain, du héros et imposer une vision américaine du bonheur et de la réussite."
"En quoi consiste l'influence par la norme, considérée comme une arme de guerre économique ?",Elle vise à façonner et imposer de nouveaux standards internationaux sur des marchés donnés pour obtenir un avantage compétitif.
Quel est le rôle des ONG dans les stratégies d'influence ?,"Elles agissent comme des acteurs centraux, pouvant servir de relais d'influence pour des États ou des intérêts privés, notamment par des campagnes de plaidoyer ou de désinformation."
"Dans le rapport de l'EGE, quelle affaire est citée comme emblématique d'une attaque informationnelle contre une entreprise française (Belvédère) ?",La publication d'un site web contenant de fausses informations pour provoquer l'effondrement durable du cours de l'action de la marque de vodka.
"Quel est le but du programme ""Young Leaders"" de la French-American Foundation, créé en 1981 ?","Repérer et former les futurs leaders français en les exposant aux valeurs et réseaux américains, constituant ainsi un réseau d'influence."
Quelle est la principale difficulté de la coopétition pour une entreprise ?,Partager suffisamment d'informations pour le succès du projet commun tout en protégeant ses compétences clés de l'imitation par le partenaire-concurrent.
Comment les fonds d'investissement peuvent-ils être utilisés comme des outils d'influence ou de prédation économique ?,"En prenant des participations dans des entreprises stratégiques pour en capter la technologie, les marchés ou en influencer les décisions."
"Dans le domaine de la technologie, quel est l'enjeu majeur de la ""bataille de la DATA"" ?","L'hébergement des données, qui structure la base de la connaissance et de l'intelligence artificielle, est un terrain de confrontation pour le pouvoir futur."
"Qui est la figure centrale, souvent citée comme le ""père"" du mouvement environnementaliste international moderne, ayant dirigé la Conférence de Stockholm de 1972 ?",Le Canadien Maurice Strong.
"Quel concept a été popularisé par la Commission Brundtland, présidée par l'ancienne Première ministre norvégienne ?","Le concept de ""développement durable""."
"Qu'est-ce que la Charte de la Terre (""Earth Charter"") ?","C'est une déclaration de principes éthiques fondamentaux pour la construction d'une société mondiale juste, durable et pacifique, issue d'une initiative de la société civile."
"Quel est l'objectif du mouvement ""Stop Ecocide International"" ?",Faire de l'écocide un crime international reconnu par la Cour Pénale Internationale.
Comment le mouvement New Age a-t-il influencé la diffusion des idées écologistes ?,"En promouvant un sentiment d'appartenance à une même planète et humanité, créant un cadre philosophique et spirituel favorable à l'écologie."
Quelle est la principale critique adressée aux mesures coercitives unilatérales (sanctions) du point de vue du droit international ?,Elles peuvent violer le principe de non-intervention dans les affaires intérieures des autres États et la souveraineté étatique.
La pratique par laquelle les banques refusent de fournir des services à de larges catégories de clients pour éviter les risques liés aux sanctions est appelée _____.,Derisking
"Selon le rapport ANSSI, quel était le principal type d'attaques observées lors des Jeux Olympiques et Paralympiques de Paris 2024 ?",Des attaques à but de déstabilisation menées par des groupes hacktivistes.
Comment la Chine conçoit-elle sa rivalité avec les États-Unis selon la Revue Nationale Stratégique 2025 ?,"Comme une rivalité profonde, multidimensionnelle et inévitable."
Quel est le nom du plan gouvernemental français lancé en 1966 pour assurer l'indépendance du pays en matière de gros ordinateurs ?,Le Plan Calcul.
Quelle est la fonction du réseau de renseignement Echelon après la fin de la Guerre froide ?,"Il s'est réorienté vers l'espionnage économique, en plus de la lutte contre le terrorisme et la criminalité internationale."
"Comment les États-Unis ont-ils contré le projet français de ""taxe GAFA"" au niveau international ?","En poussant l'OCDE à adopter un impôt minimum mondial sur les sociétés, forçant en contrepartie l'abandon des taxes numériques nationales."
Quelle est la particularité des systèmes chaotiques ?,Ils partagent deux traits fondamentaux : la non-linéarité et l'utilisation de règles itératives.
Quel est le rôle des ONG selon l'analyse de l'influence française ?,"Elles sont des acteurs centraux de l'influence, pouvant agir en complément ou en substitution de l'action étatique."
Comment les sous-marins nucléaires (SNA/SNLE) sont-ils considérés en tant qu'outils géopolitiques ?,Ils renforcent la capacité de dissuasion stratégique et d'influence sur les relations internationales.
"Selon l'étude sur les leviers cognitifs, les participants les plus diplômés tendent à accorder plus de confiance à la présence de _____ dans un message.",sources
"Dans le contexte du Web 2.0, qu'est-ce que la ""surveillance participative"" ou le ""contrôle horizontal"" ?","La capacité des utilisateurs à se surveiller mutuellement, souvent de manière invisible et en temps réel, via les réseaux sociaux et autres plateformes."
"Quel est l'objectif du projet ludique ""La Réserve"" mentionné dans les sources audio ?",Transformer et dénoncer les absurdités du quotidien professionnel en une forme de participation citoyenne.
"Comment le jeu ""La Réserve"" utilise-t-il le concept de jeu pour critiquer le monde du travail ?","En partant de l'idée que le monde du travail est un jeu dont personne n'a expliqué les règles, et en invitant à jouer avec ses procédures absurdes."
"Quelle est la principale fonction de la Japan Oil, Gas and Metals National Corporation (JOGMEC) ?",Sécuriser les flux de matières premières stratégiques pour le Japon et maintenir la stabilité des prix.
"Contrairement aux États-Unis, au Japon et à la Chine, quelle est la situation de l'Union européenne concernant les stocks de métaux stratégiques ?",L'Union européenne est dépourvue d'une solution commune de stockage de métaux stratégiques.
"Quel est le principal moteur des investissements dans les technologies chinoises (IA, semi-conducteurs) selon le rapport de l'Ifri ?","Les investissements sont majoritairement réalisés par des investisseurs chinois, la part américaine et européenne étant limitée et déclinante."
Qu'est-ce qu'une monnaie numérique de banque centrale (MNBC) ?,"Une monnaie numérique dont la valeur est soutenue par une banque centrale, à laquelle les entreprises et citoyens peuvent accéder directement."
Quel est le risque de l'arsenalisation du droit pour les entreprises et les États ?,"L'utilisation de systèmes juridiques, notamment via des lois extraterritoriales, pour atteindre des objectifs économiques ou politiques et affaiblir des concurrents."
"Quel think tank du Parlement Européen fournit des analyses sur des sujets comme la guerre en Ukraine, l'IA et les relations UE-Chine ?",Le Service de recherche du Parlement européen (EPRS).
"Dans la typologie des individus face à la désinformation, quel terme désigne ceux qui sont conscients des biais et ont un esprit critique entraîné ?","Les ""entraînés"" (ou ""savants"" dans l'échelle de Piksa et al.)."
Comment les algorithmes de recommandation des réseaux sociaux peuvent-ils exercer une influence involontaire ?,"En proposant à l'utilisateur des contenus calqués sur ses préférences, ce qui lui donne la fausse impression d'être maître de ses choix."
"En février 2025, de quelle doctrine la France s'est-elle dotée pour contrer les menaces ?",Une doctrine interministérielle de lutte contre les stratégies hybrides.
Quel est l'objectif stratégique n°4 de la RNS 2025 pour la France ?,Atteindre une résilience cyber de premier rang.
"Selon les experts, quelle est la principale motivation des acteurs de la cybercriminalité comme le groupe LockBit ?","La motivation est financière, principalement par le biais d'attaques par rançongiciel (extorsion)."
